row ID,row m/z,row retention time,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,C18_Blank_resusp_GD5_01_19472.mzML Peak area,C18_Blank_resusp_GD5_01_19446.mzML Peak area,C18_Blank_resusp_GD5_01_19487.mzML Peak area,C18_Blank_resusp_GD5_01_19431.mzML Peak area,C18_Blank_resusp_GD5_01_19477.mzML Peak area,C18_Blank_resusp_GD5_01_19417.mzML Peak area,C18_Blank_resusp_GD5_01_19408.mzML Peak area,C18_Blank_resusp_GD5_01_19398.mzML Peak area,C18_Blank_resusp_TEMP_GD5_01_19492.mzML Peak area,C18_Blank_resusp_TEMP_GD5_01_19471.mzML Peak area,C18_Blank_resusp_TEMP_GD5_01_19397.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1noEx_GA6_01_19490.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1_GA6_01_19491.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1_GA6_01_19415.mzML Peak area,C18_F1-1_F2-1_NIST-2_To-1_GA7_01_19474.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1_GA6_01_19447.mzML Peak area,C18_F1-1_F2-1_GB3_01_19411.mzML Peak area,C18_F1-1_F2-1_NIST-2_To-1_GA7_01_19454.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-2_GB1_01_19441.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-2_GB1_01_19462.mzML Peak area,C18_F1-1_F2-1_GB3_01_19451.mzML Peak area,C18_F1-1_F2-1_NIST-2_To-1_GA7_01_19426.mzML Peak area,C18_F1-1_F2-1_GB3_01_19435.mzML Peak area,C18_F1-1_NIST-3_GD1_01_19482.mzML Peak area,C18_F1-1_NIST-3_GD1_01_19449.mzML Peak area,C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19429.mzML Peak area,C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19489.mzML Peak area,C18_F1-1_NIST-1_GC7_01_19466.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-2_GB1_01_19443.mzML Peak area,C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19414.mzML Peak area,C18_F1-1_NIST-1_GC7_01_19469.mzML Peak area,C18_F1-1_NIST-3_GD1_01_19400.mzML Peak area,C18_F1-1_NIST-1_GC7_01_19464.mzML Peak area,C18_F1-1_To-3_GC6_01_19473.mzML Peak area,C18_F1-2_F2-1_NIST-1_To-1_GB2_01_19484.mzML Peak area,C18_F1-1_To-1_GC4_01_19421.mzML Peak area,C18_F1-1_To-3_GC6_01_19460.mzML Peak area,C18_F1-1_F2-3_GB5_01_19430.mzML Peak area,C18_F1-2_F2-1_NIST-1_To-1_GB2_01_19425.mzML Peak area,C18_F1-1_F2-3_GB5_01_19413.mzML Peak area,C18_F2-1_NIST-1_GD2_01_19467.mzML Peak area,C18_F1-1_F2-3_GB5_01_19406.mzML Peak area,C18_F1-2_F2-1_NIST-1_To-1_GB2_01_19485.mzML Peak area,C18_F1-1_To-3_GC6_01_19420.mzML Peak area,C18_F1-1_To-1_GC4_01_19445.mzML Peak area,C18_F1-3_NIST-1_GC8_01_19458.mzML Peak area,C18_F1-1_To-1_GC4_01_19423.mzML Peak area,C18_F1-3_F2-1_GB4_01_19416.mzML Peak area,C18_F1-3_F2-1_GB4_01_19463.mzML Peak area,C18_F1-3_F2-1_GB4_01_19448.mzML Peak area,C18_F2-1_NIST-1_GD2_01_19428.mzML Peak area,C18_F1-3_NIST-1_GC8_01_19407.mzML Peak area,C18_F2-1_NIST-3_GD4_01_19452.mzML Peak area,C18_F2-1_NIST-1_GD2_01_19476.mzML Peak area,C18_F2-1_NIST-3_GD4_01_19440.mzML Peak area,C18_F2-1_NIST-3_GD4_01_19403.mzML Peak area,C18_F1-3_To-1_GC5_01_19479.mzML Peak area,C18_F2-1_To-3_GB8_01_19401.mzML Peak area,C18_F1-3_To-1_GC5_01_19486.mzML Peak area,C18_F2-1_To-1_GB6_01_19483.mzML Peak area,C18_F2-3_NIST-1_GD3_01_19456.mzML Peak area,C18_F1-3_NIST-1_GC8_01_19424.mzML Peak area,C18_F1_GA1_01_19488.mzML Peak area,C18_F2-3_NIST-1_GD3_01_19480.mzML Peak area,C18_NIST_GA4_01_19419.mzML Peak area,C18_NIST_GA4_01_19461.mzML Peak area,C18_NIST_GA4_01_19439.mzML Peak area,C18_F2-1_To-1_GB6_01_19453.mzML Peak area,C18_F1-3_To-1_GC5_01_19433.mzML Peak area,C18_F2-1_To-1_GB6_01_19438.mzML Peak area,C18_F2-3_To-1_GB7_01_19409.mzML Peak area,C18_F2-1_To-3_GB8_01_19404.mzML Peak area,C18_F2-3_To-1_GB7_01_19457.mzML Peak area,C18_F2-3_NIST-1_GD3_01_19436.mzML Peak area,C18_F2-3_To-1_GB7_01_19434.mzML Peak area,C18_F2_GA2_01_19478.mzML Peak area,C18_F1_GA1_01_19418.mzML Peak area,C18_F2-1_To-3_GB8_01_19422.mzML Peak area,C18_To-1_NIST-1_GC1_01_19481.mzML Peak area,C18_To-1_NIST-1_GC1_01_19402.mzML Peak area,C18_To-1_NIST-3_GC3_01_19459.mzML Peak area,C18_blank_SPE_GA5_01_19470.mzML Peak area,C18_To-1_NIST-3_GC3_01_19450.mzML Peak area,C18_To-1_NIST-3_GC3_01_19468.mzML Peak area,C18_blank_SPE_GA5_01_19399.mzML Peak area,C18_To_GA3_01_19427.mzML Peak area,C18_F1_GA1_01_19410.mzML Peak area,C18_To-1_NIST-1_GC1_01_19442.mzML Peak area,C18_F2_GA2_01_19444.mzML Peak area,C18_To-3_NIST-1_GC2_01_19412.mzML Peak area,C18_blank_SPE_GA5_01_19437.mzML Peak area,C18_To_GA3_01_19475.mzML Peak area,C18_To-3_NIST-1_GC2_01_19455.mzML Peak area,C18_To_GA3_01_19465.mzML Peak area,C18_F2_GA2_01_19405.mzML Peak area,C18_To-3_NIST-1_GC2_01_19432.mzML Peak area,RA2_QCmix_bench_no_exclusion_RA2_01_19396.mzML Peak area,
11,644.0112073562647,1.9251997938144327,,,,,,,,20934.122399998756,147255.35939999946,57548.152199999844,47169.58349999931,61101.847499999654,24660.896399999147,105056.29620000004,25730.198999999906,18878.258700000253,19528.76249999995,273967.77119999967,172880.7905999999,328770.38430000003,52633.6068000003,16835.890499999274,178120.04429999998,299684.3814000003,162285.2901,368896.07640000014,421898.26140000013,163748.77709999986,34983.36930000005,237405.03180000017,62249.03760000033,193257.41010000056,191553.42359999995,320072.0219999999,245999.8550999997,189656.9481000001,275089.74450000015,43437.61800000036,267027.8141999998,316329.7145999996,61257.04200000042,139964.75609999994,555129.7799999999,43444.85490000009,349934.82870000036,337588.9812,133903.05119999984,35903.79630000022,92388.41279999993,109401.03149999976,35026.33620000005,513243.9555000003,179697.27149999994,211490.43180000037,318515.9355000001,285722.4597000003,117410.38920000033,112037.00849999985,119916.31439999984,108821.9514000004,123938.04149999951,238201.60260000022,20324.053200000606,57225.32970000008,57903.02700000001,257438.94299999965,314840.3208,98776.82459999969,652900.7289000002,43685.39159999951,274327.77929999994,23145.085200000118,48542.22599999993,139690.86930000113,263372.66610000003,266525.18219999975,785547.6762,180268.7511000004,258471.16980000018,312146.0529000001,77340.80760000015,332140.6700999999,355273.0290000003,251004.03090000033,66712.73160000019,29343.43529999946,230618.19479999944,36842.56169999915,36453.73410000006,19524.657600000897,44385.45179999963,44815.84199999962,84049.29479999957,385981.86629999994,76342.77719999991,155352.5825999999,80593.27889999992,20974.96499999993,222707.28569999977,241653.8156999996,153444.63840000043,211300.21379999968,115011.02009999957,124524.97020000036,
12,633.1501067799929,13.230286597938147,106,179,[M+Na]+,,1,126,610.1608,115838.11800000172,97199.32200000218,135911.20800000048,79678.66200000056,111049.94699999789,60175.74900000044,37521.491999999635,39236.717999999906,160516.40999999832,119854.50300000186,87362.42099999746,236505.39599999978,306086.88299999235,225311.1150000008,89385.4739999997,268642.90799999837,242696.7630000055,71054.38500000187,88954.5029999982,103005.92400000039,304972.8630000088,79063.7610000028,332440.506000001,287531.93399999704,258422.11200000579,124286.73900000095,121520.13299999949,97219.45800000128,103375.36499999941,111396.24000000101,108743.34900000159,293597.2469999921,98465.83200000027,436827.34800001286,236655.22199999716,101563.32599999875,424427.6789999925,86134.98000000045,202689.15899999987,99712.796999997,103573.10400000075,89130.22200000143,233115.38700000412,466537.4370000037,105953.0549999997,152851.3290000004,111185.3879999989,171222.92999999897,168684.15000000215,178402.04999999623,84315.56699999732,169984.1909999968,120518.25899999842,122940.503999998,134757.66599999683,145780.43700000172,242543.0340000048,174138.92999999967,254641.38299999957,163283.56800000469,71742.49799999963,164406.50099999973,145483.3049999993,85605.95400000007,95274.89999999997,171263.39400000294,182749.98299999986,141861.44999999893,228881.895000001,136987.0139999987,63418.947000001914,273842.1149999915,82066.81499999779,73956.72599999997,95750.26199999833,114770.00699999879,127191.22799999881,256821.68100000103,116063.13300000057,83657.92800000212,145975.22999999722,178334.80799999545,115581.21299999698,130942.04399999922,117554.28899999944,40633.715999999586,137171.8800000011,109454.04600000152,99656.48699999983,180545.2980000004,230186.83199999758,143221.39200000186,204041.2619999998,99502.64400000114,111327.69600000117,218819.5110000011,255465.230999995,
13,685.435390062884,15.67085360824742,119,186,[M+Na]+,,2,10;1974,662.4464,290350.5689999996,507207.8369999994,562486.9109999981,588255.6329999992,493747.9919999982,538682.2230000016,481696.0949999999,366836.3130000016,508599.554999998,382764.68099999946,552445.5719999972,453280.0770000002,338022.9899999984,440942.5710000011,368115.60900000046,179323.41300000064,432684.2940000016,344529.7380000002,364314.35100000055,279268.51499999943,243122.73600000117,334732.14599999983,338641.36800000165,408691.4429999993,474817.32599999796,308456.2200000014,444596.6520000008,280552.8719999998,372139.83000000106,455795.2619999995,284178.69299999846,251443.50900000034,353636.98500000045,145427.10299999884,376414.24200000317,373476.21899999987,289433.14799999946,376823.19600000395,392740.01399999746,301004.2979999999,374282.55899999995,391579.6259999987,391003.05900000036,232081.90500000093,393646.55699999776,300187.6140000015,323271.3000000015,335214.90300000145,275496.08699999814,270648.6959999991,261409.5210000001,362198.53199999983,491407.5660000007,349755.53099999944,288073.23299999646,374290.96500000026,335111.59199999965,442548.75000000035,348833.31900000205,399035.71499999857,326824.4249999981,350213.9760000024,133358.04599999954,473335.118999999,601376.9700000017,473546.48099999997,472337.58000000025,315150.8249999987,299423.0969999984,298879.77300000004,212613.12599999952,376865.7030000027,365136.86400000314,454186.4430000017,434176.1910000034,173986.90799999973,137093.65199999994,393598.4789999982,451505.5110000005,364934.1150000012,449482.6109999983,445292.7450000005,399880.3739999998,390114.45000000246,301395.4950000006,473889.39,255060.89100000175,424897.31100000005,388486.740000003,408556.68900000205,535554.4019999985,362157.77700000163,350370.9240000011,357646.79399999947,397358.3759999998,206107.62000000055,280248.3749999991,
14,537.5349347223049,15.278447422680406,,,,,,,,341099.16599999997,385504.6710000007,315919.643999999,401095.67100000137,321574.0349999995,432368.24699999945,382288.66800000065,694841.9729999999,304873.5179999997,336853.2030000007,454043.40600000083,292106.9910000012,269121.0450000011,412476.25500000076,290471.5589999996,163555.8030000021,369688.4760000007,325009.9710000012,366607.60500000155,312801.6090000016,311965.23599999974,389151.4830000004,340499.80499999976,271100.54700000066,305372.98499999964,360926.01899999875,263383.7669999986,313805.039999999,357927.5099999995,360241.4400000005,287731.32899999944,400018.3649999992,286688.58600000007,301578.495,274745.23799999995,374267.6549999997,341384.31899999944,365308.85400000017,352846.9769999995,385473.2550000011,306084.5309999994,341203.98599999974,250923.6120000006,355886.1510000004,389489.0879999992,318487.535999999,348668.1449999989,373401.68699999945,272974.73100000113,320839.8749999997,390163.01700000017,253989.2039999997,305133.9090000011,265917.9389999998,351474.92100000096,413248.0859999987,270516.48599999887,411963.08100000006,234644.2859999996,257416.5869999988,295923.89400000044,380179.92900000035,265910.23500000034,261337.83300000124,428868.00899999944,352400.2560000004,416065.407,306305.7330000007,396998.85299999826,331389.368999999,388600.2360000028,387519.06900000066,339420.86099999875,346873.6470000005,387265.728,284348.91899999906,410151.1560000006,374296.2450000001,298924.36799999984,385431.144,359116.5540000001,335243.4449999997,375620.31599999854,343251.0510000009,425381.7660000001,415800.9359999987,374384.23800000007,364297.11299999926,358528.1100000002,421338.45599999855,419401.68300000014,269564.72099999967,320961.0120000003,304168.7430000007,374238.2279999997,360760.52700000006,421139.8410000004,
15,707.1687954307657,14.437706185567007,113,183,[M+Na]+,,2,1206;1212,684.1796,110698.60800000108,86560.86899999893,139122.732,70609.29900000132,109936.3530000012,54392.36100000032,35852.83500000102,40026.87299999993,160090.5929999993,122462.59199999894,79878.23100000218,215674.53600000346,291423.7169999966,191389.8719999964,105068.49300000073,220793.44799999613,190442.60400000305,80046.41100000014,87547.93199999908,90082.17899999942,242785.59599999865,75952.87200000061,259937.0489999992,234362.6610000083,188417.24699999936,102182.2199999986,125947.28400000179,86950.5899999979,104840.7719999975,111291.06000000398,90143.15099999939,249857.2590000043,67537.09499999978,362933.7839999986,197349.5940000004,78190.23000000037,296654.2259999933,95176.1549999986,151598.19600000023,86789.21399999858,89544.42600000258,89472.61200000205,211957.18200000026,341520.3749999991,104958.6449999985,122329.53900000002,94298.37000000011,129183.75899999979,122687.55600000132,142357.01399999837,81540.97200000094,128100.41699999994,121746.08099999932,118112.45699999972,141255.62699999995,149061.4289999994,189054.52500000334,139579.1220000047,197186.03400000389,156181.21500000195,68717.5650000005,114280.21499999907,118487.33100000271,96741.58799999997,75096.95400000075,128358.40200000063,152630.54399999927,125934.72599999803,168466.55400000056,141212.34600000136,75390.10499999816,205263.26400000125,88645.09799999972,80484.88200000081,85524.5820000018,123061.734000001,117833.44200000468,184988.91300000087,116259.99900000094,77630.16600000056,116688.29100000033,153127.65899999702,96140.62199999648,117977.37899999981,95743.74600000338,39216.62700000011,109687.87199999814,96647.79600000015,101686.97700000017,145546.98900000475,190530.82800000455,126441.60900000013,157295.97300000107,89825.03399999985,91987.72799999925,168584.73300000216,173128.20300000135,
16,338.34174667035904,14.026393749999997,,,,,,,,129949.74000000136,62044.091999998534,122671.4069999991,297185.8889999997,115891.12499999892,26627.27100000056,21654.786000000087,30882.635999998995,198982.2959999988,73165.74300000031,136585.29300000067,128168.3100000004,115860.93300000044,125604.906000001,472904.8890000004,80332.24800000056,138278.73899999986,39930.00299999992,122471.23500000034,81535.28399999988,187823.35499999975,37247.23800000113,46195.06200000104,118669.8300000023,36668.00100000013,98337.8459999995,422115.19799999933,290735.1059999996,105326.6519999994,364471.38899999775,137459.65500000017,103906.41300000103,88135.66500000014,325946.2769999965,312574.6229999984,100011.32400000049,104830.81499999923,145549.0169999996,149551.18800000023,76978.7399999999,49238.171999999635,97423.5420000008,122467.74600000007,139277.07600000052,111580.94099999999,59736.54599999986,189516.6240000002,244451.52000000048,56175.15899999926,81121.49099999951,27981.14400000024,118893.44999999966,84616.19999999902,117335.93999999855,69289.77299999997,61575.20700000059,192012.4380000017,34726.751999999564,208737.7769999993,60832.8539999995,61086.555000000095,0,147854.2590000001,31768.647000002013,103320.3629999981,50740.16399999932,64077.89100000064,152768.39699999883,182548.91100000005,130233.54300000094,24828.873000000778,113072.39100000015,136319.06700000053,124435.41899999927,67598.85600000083,266019.86400000093,67555.75500000021,88761.24599999978,193405.04699999827,23575.65599999838,37905.55499999998,35908.15499999981,59002.95900000011,20684.049000000607,47988.876000000164,62854.38899999985,39896.55299999897,67177.97700000125,140872.38900000078,43461.57600000137,58142.61299999944,142973.79899999918,30728.25000000029,32660.49300000038,65918.10000000123,130965.70800000019,45471.48300000069,
17,559.1314084624061,11.761254639175258,94,,,,,,,90696.00900000132,76468.2689999999,120245.68499999923,69775.81799999898,86250.02399999894,55845.48600000058,31408.617000000646,35571.63000000049,128789.25600000095,84545.16300000026,83590.36499999842,201452.00100000302,277049.0700000005,225022.42500000063,67856.42099999843,285637.75200000545,243076.21499999615,66644.9100000014,92103.255000001,102375.90300000053,303369.5820000036,76704.63299999993,323360.86200000235,217005.474000004,223843.73100000137,119267.25000000189,110250.65400000161,96931.87200000008,112397.53499999951,122979.08399999984,84193.11599999771,267138.5760000028,88534.20299999866,386724.1740000019,219157.90500000175,92631.39000000131,377417.5800000016,92609.55599999893,187641.79800000487,100265.08799999936,107331.47399999936,78419.89499999976,210814.94099999717,436932.7920000072,109146.42000000262,153061.2150000034,112330.07399999986,167687.3849999976,175498.94700000476,185573.71799999883,97822.85700000338,155669.3399999996,112097.25899999897,126898.9350000014,126233.82300000147,140702.27699999954,184896.82499999768,176398.02000000342,199081.34400000336,132515.39399999834,71731.34400000061,177241.64400000454,117489.7770000002,75774.17099999996,86831.3729999996,142512.3090000052,166163.20200000337,128779.52400000152,234234.87600000447,146763.29699999793,72065.59200000037,296344.0739999987,98619.13499999998,72405.2909999993,99503.94600000016,112219.72199999854,127662.57299999907,275726.97899999976,104491.14300000011,69966.27000000222,124484.68800000178,142736.24700000384,101159.65500000119,112126.71299999951,110636.3759999992,40545.44699999978,126513.03299999874,95975.23499999932,125559.32699999845,157735.10399999816,203051.6039999978,125024.42700000011,160628.1809999977,108596.72700000057,131080.67700000052,187914.6960000003,230026.5209999994,
18,340.35709573667174,14.986327835051556,,,,,,,,119212.73999999938,53072.31300000047,103153.17000000061,54539.910000000295,99711.85800000008,63259.35300000006,57851.06700000042,68730.71999999949,109272.54899999827,49080.92099999965,144658.6619999981,108788.13900000135,134382.77399999794,114988.11900000201,112496.27700000019,121363.440000001,149738.68500000003,79122.61199999978,84555.66599999928,73576.29900000078,256880.79899999997,84633.04500000062,296714.3550000022,93476.2740000003,63878.26199999921,103930.30199999987,112135.082999999,79641.39599999983,96396.04500000019,109365.88499999941,78415.95299999922,94522.36200000095,78443.96099999876,201377.22900000133,112173.21899999978,98003.96700000005,160309.43100000036,77501.72699999962,87021.57900000043,95210.54999999993,57765.86400000041,83458.58699999932,114388.52100000167,193667.41499999925,101680.19100000129,123482.26799999908,89388.98700000039,132861.59099999888,127533.53700000029,156691.47900000183,63986.45399999962,142677.3419999991,114528.65100000067,108846.46800000008,135366.64500000156,137442.37800000003,127049.77500000029,155882.47500000114,109103.83799999983,101275.07099999764,54891.59700000053,150666.18000000223,90986.44499999935,84292.8420000009,60834.09899999958,59518.50899999973,77359.23000000011,90689.94899999918,122099.27400000214,106413.17699999882,89697.16200000067,240227.63399999784,80644.98000000128,69235.2059999986,94725.00600000037,115231.26000000085,59473.277999999584,201026.86799999836,107008.9800000003,82998.08100000018,71536.62599999951,224123.8680000022,74025.87299999996,75110.18100000042,177758.8049999999,59376.82200000033,61930.23299999842,83520.18599999936,100686.27000000028,100858.8809999986,300484.5450000016,101203.50600000059,91921.13999999774,52590.92100000014,109898.48399999937,108758.73600000015,400763.5979999994,
19,366.37297498368196,15.052079381443296,,,,,,,,107148.61499999973,52275.75000000015,84416.05199999905,57498.43500000048,84486.23999999983,63774.474000000584,62097.92399999891,71353.60799999964,91794.3240000005,39392.98800000035,147315.6389999997,150517.62000000023,190123.3680000009,177529.08900000117,130046.99099999918,190529.83799999824,293819.0969999984,102619.50300000003,105767.07299999888,100907.31300000152,397917.55200000206,124967.4779999992,452082.281999997,108767.24099999963,76834.44899999994,183456.98699999845,171325.84199999983,92041.17299999969,118273.62600000035,203156.04599999991,91805.5740000013,117699.76199999926,97658.07899999873,297586.55699999986,105282.35100000014,134816.32799999916,284762.75399999786,87097.09500000074,90791.02500000004,104627.29200000159,68075.61899999905,98470.36800000006,101046.41399999955,362897.4539999965,133994.72100000273,222203.19299999744,147960.0209999996,230681.9909999995,202929.35999999716,257984.7149999987,75300.8669999997,227120.50500000062,149424.6779999992,105116.5410000004,168243.13200000158,181410.3030000016,153129.43499999933,259142.96100000286,144310.83300000138,130229.92500000104,53212.448999999,276175.3470000005,84928.4819999996,81630.25499999941,65480.1239999996,56856.6810000004,84139.99800000043,112267.82099999965,156917.37900000016,139990.2450000013,110964.76199999885,397907.5289999955,113134.31099999814,71615.2530000012,133443.95400000148,167235.96300000156,62094.19500000078,381069.19799999817,115978.25099999992,94266.92100000023,79755.49199999907,255994.551000003,73443.83999999943,69401.19300000023,198563.9609999993,64293.47999999969,63998.20200000083,102983.13299999888,159629.7389999993,124268.46600000063,354367.79099999956,97553.40900000207,111315.82199999978,63811.271999999524,192358.1129999995,138700.3380000006,660450.3599999922,
20,360.0113558923455,2.653051340206187,,,,,,,,18227.333400000352,6876.698399999349,23080.612499999916,9603.933900000442,33164.77919999972,10318.74600000039,9645.385200000444,19536.817200000438,8041.7609999999795,74493.96029999979,8535.300000000676,81628.87650000029,91487.07780000025,116413.11570000008,40223.26890000013,75263.41469999966,268873.5156000001,96404.13060000014,57045.10620000001,85806.9785999999,284166.22469999985,89499.08009999988,154071.14130000002,46925.696100000096,145464.02399999957,92579.80380000018,67756.04009999984,132621.45419999972,71725.44750000004,58926.412800000166,88104.8906999997,192526.0031999999,172336.13820000025,54653.77379999968,70649.24430000018,62544.91980000003,100867.32389999974,147096.06540000008,174083.40780000036,159517.74030000006,192992.32199999993,192248.77980000037,89485.80089999997,84727.71209999992,71874.3461999999,138973.90589999998,73744.26119999998,136498.25339999984,101628.4842,52883.40300000009,75674.87460000001,169601.33700000012,491946.6141000002,87546.42029999981,142245.9042,320887.64069999993,83010.17850000002,99512.0121,48034.86959999999,71828.89650000009,256627.20389999996,142776.66389999999,83071.02209999989,172281.5214000001,70282.98569999987,404167.6134,167457.29009999993,50847.053400000106,49052.596500000116,85272.27840000004,98226.92100000003,89451.05010000007,88853.18159999995,174104.2272000001,68742.14370000019,177575.8064999999,97126.5045000001,57799.08840000002,109291.37069999977,161239.46880000024,144305.00489999965,15927.21510000054,113987.11830000015,131668.10310000004,19537.463700000022,21879.08729999992,128863.91100000017,86800.62210000018,36752.399099999966,88754.26230000015,15197.030999999797,43824.8171999999,93618.6528000002,93820.22640000016,175343.42910000004,55339.226699999876,48560.353499999714,
21,274.27435161827344,4.800801649484536,,,,,,,,122040.24089999922,275110.9905000012,168258.42989999967,194876.48760000034,161895.84420000034,213354.53190000082,232092.48419999992,187215.03180000023,167963.20800000048,260123.71169999996,599622.2307000009,135542.7716999995,141802.55520000076,189174.03569999943,131873.22570000033,137373.4779,179788.3670999996,135416.8445999996,163624.59569999904,137709.7959000001,132350.25630000106,155309.11290000015,141920.44409999947,140534.02440000034,129466.46369999957,167061.9801000001,130484.72010000086,131098.89840000067,155736.8166000001,171162.8115,114314.92260000002,158745.21690000084,125893.00140000132,120756.54060000036,129234.45899999933,173531.7765000007,138740.2641000004,158594.40210000073,183376.0340999987,149208.5688000008,105242.70059999953,166481.95410000006,129882.50670000043,187541.82329999903,148988.32439999958,143466.20760000072,173159.4701999989,156955.98749999842,136955.73539999974,132451.8807000001,164789.55240000063,167855.27429999982,148888.70280000006,132960.38190000015,152339.88839999982,151397.13869999922,146344.4442000007,177856.36650000038,128150.80589999976,129983.39669999949,128025.8450999994,169914.9669000003,142410.5627999994,122455.5363000004,188898.21420000042,145694.81160000007,154601.2332000003,144358.49279999966,157642.64100000044,155669.67960000012,181072.4658000003,158237.74020000026,142741.00890000048,157429.70879999956,154868.34509999983,125338.53509999983,184326.79979999957,181970.80140000032,144574.57470000014,167898.28919999953,140638.48649999997,135613.57289999977,140797.53419999927,115512.56010000054,189050.13059999893,203506.0028999999,183072.18719999952,154593.07559999923,147804.43050000092,213856.13939999882,171570.5234999997,155222.97569999986,157298.81580000045,134243.9087999995,124528.15169999996,177377.5766999997,153299.4627,
22,360.01129248146424,3.5875715463917515,,,,,,,,8651.778300000398,7521.583200000225,8541.849599999761,18937.21919999912,8633.18639999977,9990.857400000297,9926.733600000056,63654.86279999991,14617.768200000824,34581.192600000104,58445.85450000036,98986.11810000023,105199.64010000003,109090.85070000024,53776.97130000011,141214.3346999998,191555.3192999998,140986.92149999976,92402.89679999993,59479.05540000006,66317.98319999984,121204.37580000007,64077.244500000015,102757.4048999999,63498.28230000013,154869.7377,207177.66570000013,140589.0263999998,56634.28619999993,72898.19519999993,179883.39510000005,86314.82039999976,60969.484500000326,166764.60270000002,122133.53820000004,252413.55330000012,132480.02129999996,89500.0896,41257.261800000146,70496.3204999998,129528.53759999992,117186.65040000009,88500.66180000006,160898.61719999983,95128.75619999973,143736.5274000002,102407.22000000009,61819.00349999996,85818.30750000001,157682.18580000015,95976.75299999998,155557.64909999992,139286.44740000012,173785.39739999984,55140.32220000024,123919.08480000006,36609.87090000006,60015.878100000155,36722.774400000184,44781.65999999995,117563.87040000003,54894.057600000095,162290.71320000003,107966.33699999997,139360.6956000001,30058.3020000001,27150.45659999995,208142.01120000027,142232.2998000002,76870.53689999976,133690.91849999985,124266.62909999967,110595.23249999994,75226.58189999977,80307.26699999986,54062.15489999999,37211.61030000013,56310.839699999866,40122.70109999983,48208.58759999982,117981.07170000009,7873.626600000233,42585.97499999999,55758.145499999984,102854.8743000001,21483.095399999474,112297.18169999988,54407.541300000106,134134.5215999999,155142.99779999998,18174.7188000004,30996.444000000025,56679.81330000002,27320.24040000017,103189.6193999998,66928.26809999964,152320.37909999985,
23,360.0111316393091,3.2687212499999987,,,,,,,,8621.870400000396,7308.546299999743,8466.384300000389,9102.459600000047,9187.721999999598,9525.04199999957,9699.237600000524,10039.210500000623,15683.121599999431,67595.95200000005,60751.83179999959,126189.52920000021,76750.06199999989,229521.51719999968,80680.2519000001,95070.70439999992,42967.89599999997,131692.28070000026,261290.8643999998,42937.999200000355,82374.88560000017,85899.29430000018,76320.45599999986,66809.51369999975,118272.70619999993,0,37494.33629999988,60071.90880000008,77455.26660000028,57864.95610000024,95398.6811999999,74757.59759999995,57840.41129999976,102883.53450000007,127945.67849999998,62905.88579999979,86921.15550000026,35330.16749999994,41940.47910000016,88829.24730000018,89012.72700000004,125577.59670000005,35867.15460000024,80380.13459999983,89733.39959999998,177090.66780000002,91267.99770000017,39238.50209999975,50156.16179999981,58993.07639999992,182489.5067999997,52232.12700000001,85006.64820000011,65879.8547999999,48971.687699999835,88265.1303000002,48213.09120000017,69051.4365000003,76452.80579999983,111775.71240000034,37767.13649999998,86054.73659999995,70001.8257,79161.43589999982,148376.99040000016,8386.911000000591,13466.111400000076,120827.49089999989,78889.90230000022,73132.40790000006,97850.1164999998,130611.01349999997,58817.880600000215,143602.16699999987,50815.21049999997,60324.01979999997,61328.533500000005,124872.72240000032,66343.51829999995,181153.24080000026,37411.42050000036,7862.99640000004,70155.47369999987,39279.88140000032,9460.155600000053,29905.457999999955,49607.41500000016,83592.7932000001,104544.01710000017,103594.74029999989,27149.465099999637,257964.29910000012,105390.98220000011,129005.3009999997,109510.26629999984,225479.0468999999,74364.01139999987,
